Filename	Word-Index	Word	Phoneme-Index	Phoneme	Peak.Amplitude	Peak.Frequency	Dyn.Amplitude	Spectral.Tilt	Spectral.Shape	Manner	Voicing	Place	Sibilance	Posteriority	Sys_Name	Context	Sys_Quality_BL	Sys_Quality	Sys_Family	Sys_CrossType
booksent_2013_0032	14	the	0	DH	66.6	2156.25	4.97	-11.54	8.79	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	16	had	0	HH	75.04	5468.75	9.29	1.33	7.65	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0011	18	shade	0	SH	86.91	2875.0	14.68	7.48	23.92	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0012	9	breathing	3	DH	69.69	2062.5	-11.67	-7.52	10.26	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0058	6	though	0	DH	53.28	1781.25	0.0	-2.36	6.64	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	16	sufficient	0	S	82.95	5875.0	13.23	12.83	10.57	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0063	0	the	0	DH	47.04	1812.5	0.0	3.67	2.67	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	7	shown	0	SH	87.38	3218.75	17.33	13.76	23.23	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	20	she	0	SH	81.53	3125.0	6.24	9.5	17.7	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0067	15	social	0	S	78.55	5125.0	11.95	9.91	10.52	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0094	4	so	0	S	91.0	5843.75	21.98	17.24	7.68	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0070	12	he	0	HH	73.5	3125.0	8.85	-5.61	15.84	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0072	3	satirize	0	S	93.84	5750.0	23.61	13.91	9.26	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0015	12	evil	1	V	57.85	1343.75	-6.75	-10.42	1.65	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0064	4	set	0	S	89.17	6062.5	19.78	16.78	7.96	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0087	10	her	0	HH	83.99	2031.25	-7.92	-20.43	10.86	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	21	seeing	0	S	87.61	6125.0	22.42	22.28	6.32	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0064	15	the	0	DH	90.8	562.5	-6.9	-20.54	-0.54	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	2	had	0	HH	81.84	3125.0	-2.17	-16.49	9.68	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0051	20	hands	0	HH	78.27	1906.25	0.0	-13.79	12.74	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0056	13	her	0	HH	87.23	1906.25	0.0	-21.42	13.02	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0034	15	hump	0	HH	74.65	1875.0	0.0	-20.24	13.56	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	9	finer	0	F	65.2	3187.5	0.43	-3.8	12.36	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	8	impossible	4	S	87.41	6093.75	27.05	16.81	5.59	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0046	4	this	0	DH	66.84	4593.75	1.17	-3.99	11.7	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0055	0	she	0	SH	76.6	5906.25	5.81	6.48	21.79	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0047	7	never	2	V	62.51	1468.75	-16.41	-11.08	4.25	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0075	6	her	0	HH	78.36	1750.0	0.0	-27.53	6.73	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	19	without	2	DH	74.48	1781.25	-5.16	-15.37	5.92	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0038	7	solid	0	S	84.37	5625.0	19.75	17.75	7.42	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0050	16	so	0	S	88.03	5437.5	21.27	16.9	7.09	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0044	5	saw	0	S	89.51	5750.0	25.73	17.94	6.7	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0084	12	soft	0	S	87.85	5437.5	23.69	19.59	7.25	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0032	6	vivid	2	V	64.68	1781.25	-6.2	-10.53	8.44	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	26	the	0	DH	68.53	1562.5	-7.49	-18.07	1.67	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0031	13	headstone	0	HH	76.93	1906.25	-1.78	-21.3	16.37	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0005	4	nothing	2	TH	76.32	1906.25	0.0	-6.17	14.72	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0003	1	found	0	F	76.08	4750.0	3.72	-5.23	12.08	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0012	2	soon	0	S	88.2	6156.25	22.96	21.47	7.44	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	13	the	0	DH	71.26	1906.25	0.0	-1.1	13.08	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	2	aside	1	S	90.04	5812.5	23.58	19.38	7.11	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0046	5	sea	0	S	90.35	6156.25	22.99	19.66	8.77	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0064	17	hare	0	HH	82.72	2531.25	16.93	-10.62	16.47	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	0	he	0	HH	51.37	5281.25	8.75	5.65	7.57	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0041	0	he	0	HH	52.51	5312.5	6.08	0.92	4.86	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	0	there	0	DH	46.68	3062.5	3.6	5.77	2.55	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0052	0	there	0	DH	44.7	7812.5	6.5	10.18	-0.15	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0042	0	he	0	HH	56.15	5531.25	9.37	1.71	6.94	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0082	8	he	0	HH	78.78	3218.75	10.91	-8.48	10.52	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0096	9	his	0	HH	72.72	2031.25	2.57	-15.54	15.46	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0020	14	her	0	HH	77.13	1937.5	0.0	-20.49	12.83	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0069	20	her	0	HH	74.9	1906.25	0.0	-19.93	13.23	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	1	the	0	DH	74.64	3218.75	6.32	-3.87	12.3	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0073	10	his	0	HH	74.81	1906.25	0.0	-17.94	14.31	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0046	18	who	0	HH	52.45	1500.0	0.0	-4.69	2.17	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	10	far	0	F	69.57	5781.25	1.21	-2.24	13.78	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0027	0	half	0	HH	70.33	1937.5	0.0	-11.86	15.07	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	5	never	2	V	60.94	1968.75	0.0	-8.59	10.22	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0036	17	short	0	SH	84.9	5562.5	3.89	4.59	26.48	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0045	7	thought	0	TH	65.0	5906.25	0.15	-2.16	14.15	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0058	5	disobey	2	S	84.12	5437.5	21.14	19.67	8.68	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	13	the	0	DH	64.15	1718.75	0.0	-9.29	8.95	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	19	the	0	DH	82.6	1718.75	-10.14	-25.29	-0.17	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	15	herself	0	HH	82.69	1687.5	0.0	-31.94	8.85	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	7	catherine	2	TH	71.99	4281.25	2.94	-1.97	13.81	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0070	18	revenge	2	V	64.14	1718.75	0.0	-5.97	11.12	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	4	full	0	F	64.87	5250.0	4.4	-2.95	11.78	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0063	4	had	0	HH	85.49	1812.5	0.0	-25.08	9.28	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0060	0	this	0	DH	47.75	7125.0	4.7	8.0	3.61	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0017	6	hardly	0	HH	78.71	1843.75	0.0	-30.94	9.44	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0061	0	they	0	DH	47.5	5812.5	1.28	7.0	3.82	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0061	24	then	0	DH	76.77	1937.5	0.0	-21.55	7.86	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	16	conversation	7	SH	87.33	2812.5	4.26	0.73	24.08	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0037	11	hedgehog	0	HH	75.31	2281.25	5.52	-13.67	16.48	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0075	8	varick	0	V	61.93	1750.0	-16.57	-7.8	8.72	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0034	19	hurt	0	HH	77.73	1593.75	-0.85	-27.39	11.74	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0022	7	whole	0	HH	69.39	1562.5	0.0	-18.2	6.41	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	19	had	0	HH	79.32	1906.25	0.0	-21.73	14.44	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0010	1	have	0	HH	92.13	750.0	-3.01	-16.91	12.07	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0016	14	disappointment	2	S	85.3	5562.5	24.21	18.1	6.95	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0039	7	has	0	HH	96.11	2031.25	1.43	-30.66	11.26	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0052	8	the	0	DH	78.63	1718.75	-8.5	-16.57	0.78	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0010	6	sentinel	0	S	85.1	6187.5	22.65	17.54	5.23	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0025	16	his	0	HH	71.47	2031.25	3.09	-12.11	15.24	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0071	4	how	0	HH	82.09	1937.5	0.0	-18.18	16.61	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	25	from	0	F	67.88	1812.5	0.0	-8.91	12.57	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0005	16	fern	0	F	68.47	1593.75	0.0	-6.94	15.69	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0044	4	they	0	DH	71.53	1750.0	-5.52	-17.69	5.37	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0028	0	she	0	SH	86.77	2906.25	17.52	6.61	21.98	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0083	14	shadowed	0	SH	91.17	3437.5	12.13	12.17	22.17	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0027	22	her	0	HH	83.04	1718.75	0.0	-33.08	11.28	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0082	11	her	0	HH	79.47	1718.75	0.0	-26.97	9.11	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0063	16	found	0	F	70.24	1750.0	0.0	-2.76	14.8	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0053	0	the	0	DH	48.52	6000.0	5.55	8.06	2.53	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0090	18	washings	2	SH	83.33	3562.5	4.0	0.95	22.97	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0065	7	sort	0	S	88.83	5656.25	23.94	23.14	8.23	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0044	18	shore	0	SH	90.48	2875.0	12.36	9.76	22.48	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0082	19	louisiana	3	Z	84.12	5312.5	18.65	21.85	12.39	Fricative	Voiced	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0034	2	that	0	DH	86.02	1687.5	-9.22	-23.44	0.47	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0048	13	from	0	F	67.44	5062.5	0.06	-7.89	14.35	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	23	the	0	DH	66.26	5843.75	0.12	-2.68	13.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	5	that	0	DH	65.35	6281.25	3.95	-0.08	10.67	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0063	13	finger	0	F	67.38	2968.75	0.23	-2.88	14.82	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0034	6	the	0	DH	70.03	5968.75	3.4	-1.99	13.06	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0074	0	she	0	SH	78.8	4343.75	10.12	0.96	22.23	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0051	14	then	0	DH	79.72	1906.25	-3.07	-19.91	5.33	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0071	16	she	0	SH	86.22	3562.5	9.44	6.42	22.83	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0051	19	his	0	HH	73.84	3156.25	1.6	-5.82	14.37	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0048	0	their	0	DH	51.09	1906.25	0.0	0.01	4.89	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0060	8	she	0	SH	95.18	6218.75	17.39	14.54	19.38	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	15	the	0	DH	71.29	1625.0	-5.57	-16.98	4.35	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0014	20	brother	3	DH	67.75	593.75	-11.32	-14.43	4.03	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0013	0	he	0	HH	57.85	2812.5	9.01	1.36	7.2	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	17	him	0	HH	76.54	3187.5	7.22	-16.35	13.9	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0068	9	the	0	DH	74.44	1625.0	-11.09	-25.06	-1.09	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	3	houses	0	HH	84.2	1843.75	0.0	-25.57	14.13	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0037	2	very	0	V	70.44	1718.75	-13.95	-12.14	8.25	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	16	sufficient	4	SH	88.38	2937.5	11.54	7.58	21.92	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	15	their	0	DH	75.23	1718.75	-1.92	-18.44	6.05	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0023	10	resolved	2	Z	90.7	5562.5	23.55	19.38	7.19	Fricative	Voiced	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0017	4	heart	0	HH	81.46	1562.5	0.0	-25.11	14.8	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0010	20	baffled	2	F	65.57	1718.75	0.0	-4.29	13.26	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0038	22	things	0	TH	67.64	5750.0	2.68	-4.07	15.89	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0077	10	assured	1	SH	88.68	2500.0	8.14	10.2	23.95	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0055	17	her	0	HH	81.99	1843.75	0.0	-29.33	11.03	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0073	0	he	0	HH	55.22	5562.5	8.21	3.14	8.01	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	9	the	0	DH	68.02	1562.5	-11.81	-16.26	1.85	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0080	0	there	0	DH	46.14	5875.0	5.51	6.61	2.93	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0040	17	she	0	SH	93.41	3093.75	19.04	6.96	21.37	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0057	8	who	0	HH	56.82	1718.75	0.0	-10.14	1.62	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0078	6	the	0	DH	65.19	1750.0	-0.34	-12.46	0.62	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0027	16	she	0	SH	88.44	3531.25	11.6	8.8	22.47	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0023	15	seriously	0	S	85.71	5718.75	23.19	17.8	6.55	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	16	from	0	F	67.77	3187.5	2.46	-6.38	13.05	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	17	the	0	DH	60.25	3031.25	-0.11	-2.27	7.89	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	10	had	0	HH	79.53	2125.0	2.93	-21.47	14.75	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0081	0	then	0	DH	49.29	5031.25	2.5	0.11	1.27	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0023	7	her	0	HH	74.84	1562.5	0.0	-23.13	8.33	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0037	5	those	0	DH	73.37	1843.75	0.0	-12.28	8.51	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0020	6	his	0	HH	75.32	3000.0	3.86	-11.18	13.07	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0051	8	sudden	0	S	86.33	5875.0	20.28	19.06	7.13	Fricative	Voiceless	Alveolar	Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0068	7	passion	2	SH	85.88	2718.75	9.83	3.86	25.26	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0028	11	the	0	DH	70.7	5656.25	2.8	0.0	14.8	Fricative	Voiced	Dental	Non_Sibilant	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0081	1	she	0	SH	96.12	3156.25	21.64	17.9	19.44	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
